time,cell_id,cell_type,substrate,fba_reaction,flux_lb,flux_value,concentration_mM
22,5,zone_2,oxygen,r0855,-19.7422,-3.74346e-12,38.2964
22,5,zone_2,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,5,zone_2,oxygen,r0855,-19.7422,-3.74346e-12,38.2964
22,2,zone_1,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,2,zone_1,oxygen,r0855,-19.7648,-3.74346e-12,42.009
22,2,zone_1,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,2,zone_1,oxygen,r0855,-19.7648,-3.74346e-12,42.009
22,6,zone_3,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,6,zone_3,oxygen,r0855,-19.6745,-3.74346e-12,30.2174
22,6,zone_3,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,6,zone_3,oxygen,r0855,-19.6745,-3.74346e-12,30.2174
22,3,zone_2,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,3,zone_2,oxygen,r0855,-19.7459,-3.74346e-12,38.8604
22,3,zone_2,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,3,zone_2,oxygen,r0855,-19.7459,-3.74346e-12,38.8604
22,7,zone_3,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,7,zone_3,oxygen,r0855,-19.6709,-3.74346e-12,29.8873
22,7,zone_3,glucose,r1032,-9.08909,4.11793e-12,4.98901
22,7,zone_3,oxygen,r0855,-19.6709,-3.74346e-12,29.8873
24,4,zone_2,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,4,zone_2,oxygen,r0855,-19.7448,-3.74346e-12,38.6804
24,4,zone_2,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,4,zone_2,oxygen,r0855,-19.7448,-3.74346e-12,38.6804
24,0,zone_1,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,0,zone_1,oxygen,r0855,-19.7654,-3.74346e-12,42.1208
24,0,zone_1,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,0,zone_1,oxygen,r0855,-19.7654,-3.74346e-12,42.1208
24,8,zone_3,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,8,zone_3,oxygen,r0855,-19.6762,-3.74346e-12,30.3858
24,8,zone_3,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,8,zone_3,oxygen,r0855,-19.6762,-3.74346e-12,30.3858
24,5,zone_2,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,5,zone_2,oxygen,r0855,-19.7433,-3.74346e-12,38.4512
24,1,zone_1,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,1,zone_1,oxygen,r0855,-19.7654,-3.74346e-12,42.1208
24,5,zone_2,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,5,zone_2,oxygen,r0855,-19.7433,-3.74346e-12,38.4512
24,1,zone_1,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,1,zone_1,oxygen,r0855,-19.7654,-3.74346e-12,42.1208
24,2,zone_1,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,2,zone_1,oxygen,r0855,-19.7639,-3.74346e-12,41.8592
24,2,zone_1,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,2,zone_1,oxygen,r0855,-19.7639,-3.74346e-12,41.8592
24,6,zone_3,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,6,zone_3,oxygen,r0855,-19.6815,-3.74346e-12,30.8994
24,6,zone_3,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,6,zone_3,oxygen,r0855,-19.6815,-3.74346e-12,30.8994
24,3,zone_2,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,3,zone_2,oxygen,r0855,-19.7467,-3.74346e-12,38.9799
24,3,zone_2,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,3,zone_2,oxygen,r0855,-19.7467,-3.74346e-12,38.9799
24,7,zone_3,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,7,zone_3,oxygen,r0855,-19.6782,-3.74346e-12,30.5789
24,7,zone_3,glucose,r1032,-9.08892,4.11793e-12,4.98801
24,7,zone_3,oxygen,r0855,-19.6782,-3.74346e-12,30.5789
26,0,zone_1,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,0,zone_1,oxygen,r0855,-19.7645,-3.74346e-12,41.9663
26,8,zone_3,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,8,zone_3,oxygen,r0855,-19.6826,-3.74346e-12,31.0101
26,8,zone_3,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,8,zone_3,oxygen,r0855,-19.6826,-3.74346e-12,31.0101
26,0,zone_1,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,0,zone_1,oxygen,r0855,-19.7645,-3.74346e-12,41.9663
26,4,zone_2,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,4,zone_2,oxygen,r0855,-19.7456,-3.74346e-12,38.8008
26,4,zone_2,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,4,zone_2,oxygen,r0855,-19.7456,-3.74346e-12,38.8008
26,1,zone_1,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,1,zone_1,oxygen,r0855,-19.7645,-3.74346e-12,41.9663
26,1,zone_1,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,1,zone_1,oxygen,r0855,-19.7645,-3.74346e-12,41.9663
26,5,zone_2,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,5,zone_2,oxygen,r0855,-19.7442,-3.74346e-12,38.5861
26,5,zone_2,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,5,zone_2,oxygen,r0855,-19.7442,-3.74346e-12,38.5861
26,2,zone_1,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,2,zone_1,oxygen,r0855,-19.7631,-3.74346e-12,41.7207
26,2,zone_1,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,2,zone_1,oxygen,r0855,-19.7631,-3.74346e-12,41.7207
26,6,zone_3,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,6,zone_3,oxygen,r0855,-19.6876,-3.74346e-12,31.5114
26,6,zone_3,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,6,zone_3,oxygen,r0855,-19.6876,-3.74346e-12,31.5114
26,3,zone_2,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,3,zone_2,oxygen,r0855,-19.7474,-3.74346e-12,39.0811
26,3,zone_2,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,3,zone_2,oxygen,r0855,-19.7474,-3.74346e-12,39.0811
26,7,zone_3,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,7,zone_3,oxygen,r0855,-19.6845,-3.74346e-12,31.1999
26,7,zone_3,glucose,r1032,-9.08876,4.11793e-12,4.98701
26,7,zone_3,oxygen,r0855,-19.6845,-3.74346e-12,31.1999
28,4,zone_2,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,4,zone_2,oxygen,r0855,-19.7462,-3.74346e-12,38.9034
28,4,zone_2,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,4,zone_2,oxygen,r0855,-19.7462,-3.74346e-12,38.9034
28,0,zone_1,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,0,zone_1,oxygen,r0855,-19.7637,-3.74346e-12,41.8212
28,0,zone_1,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,0,zone_1,oxygen,r0855,-19.7637,-3.74346e-12,41.8212
28,8,zone_3,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,8,zone_3,oxygen,r0855,-19.6882,-3.74346e-12,31.5698
28,8,zone_3,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,8,zone_3,oxygen,r0855,-19.6882,-3.74346e-12,31.5698
28,5,zone_2,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,5,zone_2,oxygen,r0855,-19.7449,-3.74346e-12,38.7023
28,5,zone_2,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,5,zone_2,oxygen,r0855,-19.7449,-3.74346e-12,38.7023
28,1,zone_1,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,1,zone_1,oxygen,r0855,-19.7637,-3.74346e-12,41.8212
28,1,zone_1,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,1,zone_1,oxygen,r0855,-19.7637,-3.74346e-12,41.8212
28,2,zone_1,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,2,zone_1,oxygen,r0855,-19.7624,-3.74346e-12,41.5911
28,6,zone_3,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,6,zone_3,oxygen,r0855,-19.6929,-3.74346e-12,32.0597
28,2,zone_1,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,2,zone_1,oxygen,r0855,-19.7624,-3.74346e-12,41.5911
28,6,zone_3,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,6,zone_3,oxygen,r0855,-19.6929,-3.74346e-12,32.0597
28,3,zone_2,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,3,zone_2,oxygen,r0855,-19.7479,-3.74346e-12,39.1655
28,3,zone_2,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,3,zone_2,oxygen,r0855,-19.7479,-3.74346e-12,39.1655
28,7,zone_3,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,7,zone_3,oxygen,r0855,-19.69,-3.74346e-12,31.7564
28,7,zone_3,glucose,r1032,-9.08859,4.11793e-12,4.98601
28,7,zone_3,oxygen,r0855,-19.69,-3.74346e-12,31.7564
30,0,zone_1,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,0,zone_1,oxygen,r0855,-19.7629,-3.74346e-12,41.6837
30,0,zone_1,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,0,zone_1,oxygen,r0855,-19.7629,-3.74346e-12,41.6837
30,8,zone_3,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,8,zone_3,oxygen,r0855,-19.693,-3.74346e-12,32.0707
30,8,zone_3,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,8,zone_3,oxygen,r0855,-19.693,-3.74346e-12,32.0707
30,4,zone_2,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,4,zone_2,oxygen,r0855,-19.7468,-3.74346e-12,38.9893
30,4,zone_2,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,4,zone_2,oxygen,r0855,-19.7468,-3.74346e-12,38.9893
30,1,zone_1,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,1,zone_1,oxygen,r0855,-19.7629,-3.74346e-12,41.6837
30,1,zone_1,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,1,zone_1,oxygen,r0855,-19.7629,-3.74346e-12,41.6837
30,5,zone_2,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,5,zone_2,oxygen,r0855,-19.7456,-3.74346e-12,38.8012
30,5,zone_2,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,5,zone_2,oxygen,r0855,-19.7456,-3.74346e-12,38.8012
30,2,zone_1,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,2,zone_1,oxygen,r0855,-19.7617,-3.74346e-12,41.4685
30,2,zone_1,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,2,zone_1,oxygen,r0855,-19.7617,-3.74346e-12,41.4685
30,6,zone_3,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,6,zone_3,oxygen,r0855,-19.6974,-3.74346e-12,32.5501
30,6,zone_3,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,6,zone_3,oxygen,r0855,-19.6974,-3.74346e-12,32.5501
30,3,zone_2,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,3,zone_2,oxygen,r0855,-19.7483,-3.74346e-12,39.2345
30,3,zone_2,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,3,zone_2,oxygen,r0855,-19.7483,-3.74346e-12,39.2345
30,7,zone_3,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,7,zone_3,oxygen,r0855,-19.6947,-3.74346e-12,32.2543
30,7,zone_3,glucose,r1032,-9.08843,4.11793e-12,4.98502
30,7,zone_3,oxygen,r0855,-19.6947,-3.74346e-12,32.2543
32,8,zone_3,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,8,zone_3,oxygen,r0855,-19.6971,-3.74346e-12,32.5179
32,8,zone_3,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,8,zone_3,oxygen,r0855,-19.6971,-3.74346e-12,32.5179
32,0,zone_1,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,0,zone_1,oxygen,r0855,-19.7622,-3.74346e-12,41.5524
32,0,zone_1,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,0,zone_1,oxygen,r0855,-19.7622,-3.74346e-12,41.5524
32,4,zone_2,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,4,zone_2,oxygen,r0855,-19.7472,-3.74346e-12,39.0599
32,4,zone_2,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,4,zone_2,oxygen,r0855,-19.7472,-3.74346e-12,39.0599
32,1,zone_1,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,1,zone_1,oxygen,r0855,-19.7622,-3.74346e-12,41.5524
32,1,zone_1,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,1,zone_1,oxygen,r0855,-19.7622,-3.74346e-12,41.5524
32,5,zone_2,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,5,zone_2,oxygen,r0855,-19.7461,-3.74346e-12,38.8839
32,5,zone_2,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,5,zone_2,oxygen,r0855,-19.7461,-3.74346e-12,38.8839
32,2,zone_1,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,2,zone_1,oxygen,r0855,-19.7611,-3.74346e-12,41.3512
32,2,zone_1,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,2,zone_1,oxygen,r0855,-19.7611,-3.74346e-12,41.3512
32,6,zone_3,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,6,zone_3,oxygen,r0855,-19.7014,-3.74346e-12,32.9878
32,6,zone_3,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,6,zone_3,oxygen,r0855,-19.7014,-3.74346e-12,32.9878
32,3,zone_2,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,3,zone_2,oxygen,r0855,-19.7487,-3.74346e-12,39.2891
32,3,zone_2,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,3,zone_2,oxygen,r0855,-19.7487,-3.74346e-12,39.2891
32,7,zone_3,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,7,zone_3,oxygen,r0855,-19.6988,-3.74346e-12,32.6989
32,7,zone_3,glucose,r1032,-9.08826,4.11793e-12,4.98402
32,7,zone_3,oxygen,r0855,-19.6988,-3.74346e-12,32.6989
34,0,zone_1,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,0,zone_1,oxygen,r0855,-19.7615,-3.74346e-12,41.4261
34,4,zone_2,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,4,zone_2,oxygen,r0855,-19.7476,-3.74346e-12,39.1163
34,4,zone_2,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,4,zone_2,oxygen,r0855,-19.7476,-3.74346e-12,39.1163
34,0,zone_1,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,0,zone_1,oxygen,r0855,-19.7615,-3.74346e-12,41.4261
34,8,zone_3,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,8,zone_3,oxygen,r0855,-19.7007,-3.74346e-12,32.9165
34,8,zone_3,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,8,zone_3,oxygen,r0855,-19.7007,-3.74346e-12,32.9165
34,1,zone_1,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,1,zone_1,oxygen,r0855,-19.7615,-3.74346e-12,41.4261
34,5,zone_2,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,5,zone_2,oxygen,r0855,-19.7465,-3.74346e-12,38.9515
34,5,zone_2,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,5,zone_2,oxygen,r0855,-19.7465,-3.74346e-12,38.9515
34,1,zone_1,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,1,zone_1,oxygen,r0855,-19.7615,-3.74346e-12,41.4261
34,2,zone_1,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,2,zone_1,oxygen,r0855,-19.7604,-3.74346e-12,41.2382
34,2,zone_1,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,2,zone_1,oxygen,r0855,-19.7604,-3.74346e-12,41.2382
34,6,zone_3,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,6,zone_3,oxygen,r0855,-19.7048,-3.74346e-12,33.3774
34,6,zone_3,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,6,zone_3,oxygen,r0855,-19.7048,-3.74346e-12,33.3774
34,3,zone_2,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,3,zone_2,oxygen,r0855,-19.7489,-3.74346e-12,39.3306
34,3,zone_2,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,3,zone_2,oxygen,r0855,-19.7489,-3.74346e-12,39.3306
34,7,zone_3,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,7,zone_3,oxygen,r0855,-19.7023,-3.74346e-12,33.095
34,7,zone_3,glucose,r1032,-9.08809,4.11793e-12,4.98302
34,7,zone_3,oxygen,r0855,-19.7023,-3.74346e-12,33.095
36,0,zone_1,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,0,zone_1,oxygen,r0855,-19.7608,-3.74346e-12,41.3037
36,0,zone_1,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,0,zone_1,oxygen,r0855,-19.7608,-3.74346e-12,41.3037
36,4,zone_2,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,4,zone_2,oxygen,r0855,-19.7479,-3.74346e-12,39.1594
36,4,zone_2,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,4,zone_2,oxygen,r0855,-19.7479,-3.74346e-12,39.1594
36,8,zone_3,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,8,zone_3,oxygen,r0855,-19.7039,-3.74346e-12,33.2707
36,8,zone_3,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,8,zone_3,oxygen,r0855,-19.7039,-3.74346e-12,33.2707
36,1,zone_1,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,1,zone_1,oxygen,r0855,-19.7608,-3.74346e-12,41.3037
36,1,zone_1,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,1,zone_1,oxygen,r0855,-19.7608,-3.74346e-12,41.3037
36,5,zone_2,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,5,zone_2,oxygen,r0855,-19.7469,-3.74346e-12,39.0052
36,5,zone_2,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,5,zone_2,oxygen,r0855,-19.7469,-3.74346e-12,39.0052
36,2,zone_1,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,2,zone_1,oxygen,r0855,-19.7598,-3.74346e-12,41.1284
36,2,zone_1,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,2,zone_1,oxygen,r0855,-19.7598,-3.74346e-12,41.1284
36,6,zone_3,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,6,zone_3,oxygen,r0855,-19.7078,-3.74346e-12,33.7235
36,6,zone_3,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,6,zone_3,oxygen,r0855,-19.7078,-3.74346e-12,33.7235
36,3,zone_2,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,3,zone_2,oxygen,r0855,-19.7491,-3.74346e-12,39.36
36,3,zone_2,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,3,zone_2,oxygen,r0855,-19.7491,-3.74346e-12,39.36
36,7,zone_3,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,7,zone_3,oxygen,r0855,-19.7054,-3.74346e-12,33.4469
36,7,zone_3,glucose,r1032,-9.08793,4.11793e-12,4.98203
36,7,zone_3,oxygen,r0855,-19.7054,-3.74346e-12,33.4469
38,0,zone_1,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,0,zone_1,oxygen,r0855,-19.7601,-3.74346e-12,41.1845
38,0,zone_1,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,0,zone_1,oxygen,r0855,-19.7601,-3.74346e-12,41.1845
38,8,zone_3,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,8,zone_3,oxygen,r0855,-19.7066,-3.74346e-12,33.5847
38,8,zone_3,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,8,zone_3,oxygen,r0855,-19.7066,-3.74346e-12,33.5847
38,4,zone_2,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,4,zone_2,oxygen,r0855,-19.7481,-3.74346e-12,39.1904
38,4,zone_2,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,4,zone_2,oxygen,r0855,-19.7481,-3.74346e-12,39.1904
38,1,zone_1,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,1,zone_1,oxygen,r0855,-19.7601,-3.74346e-12,41.1845
38,1,zone_1,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,1,zone_1,oxygen,r0855,-19.7601,-3.74346e-12,41.1845
38,5,zone_2,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,5,zone_2,oxygen,r0855,-19.7471,-3.74346e-12,39.0459
38,5,zone_2,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,5,zone_2,oxygen,r0855,-19.7471,-3.74346e-12,39.0459
38,2,zone_1,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,2,zone_1,oxygen,r0855,-19.7592,-3.74346e-12,41.0209
38,2,zone_1,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,2,zone_1,oxygen,r0855,-19.7592,-3.74346e-12,41.0209
38,6,zone_3,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,6,zone_3,oxygen,r0855,-19.7104,-3.74346e-12,34.0299
38,6,zone_3,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,6,zone_3,oxygen,r0855,-19.7104,-3.74346e-12,34.0299
38,3,zone_2,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,3,zone_2,oxygen,r0855,-19.7492,-3.74346e-12,39.3781
38,3,zone_2,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,3,zone_2,oxygen,r0855,-19.7492,-3.74346e-12,39.3781
38,7,zone_3,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,7,zone_3,oxygen,r0855,-19.7081,-3.74346e-12,33.7587
38,7,zone_3,glucose,r1032,-9.08776,4.11793e-12,4.98103
38,7,zone_3,oxygen,r0855,-19.7081,-3.74346e-12,33.7587
40,0,zone_1,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,0,zone_1,oxygen,r0855,-19.7594,-3.74346e-12,41.0679
40,0,zone_1,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,0,zone_1,oxygen,r0855,-19.7594,-3.74346e-12,41.0679
40,4,zone_2,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,4,zone_2,oxygen,r0855,-19.7482,-3.74346e-12,39.2101
40,8,zone_3,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,8,zone_3,oxygen,r0855,-19.709,-3.74346e-12,33.8619
40,8,zone_3,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,8,zone_3,oxygen,r0855,-19.709,-3.74346e-12,33.8619
40,4,zone_2,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,4,zone_2,oxygen,r0855,-19.7482,-3.74346e-12,39.2101
40,1,zone_1,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,1,zone_1,oxygen,r0855,-19.7594,-3.74346e-12,41.0679
40,1,zone_1,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,1,zone_1,oxygen,r0855,-19.7594,-3.74346e-12,41.0679
40,5,zone_2,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,5,zone_2,oxygen,r0855,-19.7473,-3.74346e-12,39.0746
40,5,zone_2,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,5,zone_2,oxygen,r0855,-19.7473,-3.74346e-12,39.0746
40,2,zone_1,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,2,zone_1,oxygen,r0855,-19.7585,-3.74346e-12,40.9152
40,2,zone_1,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,2,zone_1,oxygen,r0855,-19.7585,-3.74346e-12,40.9152
40,6,zone_3,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,6,zone_3,oxygen,r0855,-19.7126,-3.74346e-12,34.3003
40,6,zone_3,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,6,zone_3,oxygen,r0855,-19.7126,-3.74346e-12,34.3003
40,3,zone_2,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,3,zone_2,oxygen,r0855,-19.7493,-3.74346e-12,39.3859
40,3,zone_2,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,3,zone_2,oxygen,r0855,-19.7493,-3.74346e-12,39.3859
40,7,zone_3,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,7,zone_3,oxygen,r0855,-19.7104,-3.74346e-12,34.034
40,7,zone_3,glucose,r1032,-9.0876,4.11793e-12,4.98003
40,7,zone_3,oxygen,r0855,-19.7104,-3.74346e-12,34.034
42,8,zone_3,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,8,zone_3,oxygen,r0855,-19.711,-3.74346e-12,34.1058
42,0,zone_1,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,0,zone_1,oxygen,r0855,-19.7588,-3.74346e-12,40.9533
42,0,zone_1,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,0,zone_1,oxygen,r0855,-19.7588,-3.74346e-12,40.9533
42,8,zone_3,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,8,zone_3,oxygen,r0855,-19.711,-3.74346e-12,34.1058
42,4,zone_2,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,4,zone_2,oxygen,r0855,-19.7482,-3.74346e-12,39.2195
42,4,zone_2,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,4,zone_2,oxygen,r0855,-19.7482,-3.74346e-12,39.2195
42,1,zone_1,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,1,zone_1,oxygen,r0855,-19.7588,-3.74346e-12,40.9533
42,1,zone_1,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,1,zone_1,oxygen,r0855,-19.7588,-3.74346e-12,40.9533
42,5,zone_2,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,5,zone_2,oxygen,r0855,-19.7474,-3.74346e-12,39.0923
42,5,zone_2,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,5,zone_2,oxygen,r0855,-19.7474,-3.74346e-12,39.0923
42,2,zone_1,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,2,zone_1,oxygen,r0855,-19.7579,-3.74346e-12,40.8109
42,2,zone_1,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,2,zone_1,oxygen,r0855,-19.7579,-3.74346e-12,40.8109
42,3,zone_2,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,3,zone_2,oxygen,r0855,-19.7493,-3.74346e-12,39.3843
42,3,zone_2,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,3,zone_2,oxygen,r0855,-19.7493,-3.74346e-12,39.3843
42,6,zone_3,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,6,zone_3,oxygen,r0855,-19.7146,-3.74346e-12,34.5378
42,6,zone_3,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,6,zone_3,oxygen,r0855,-19.7146,-3.74346e-12,34.5378
42,7,zone_3,glucose,r1032,-9.08743,4.11793e-12,4.97904
42,7,zone_3,oxygen,r0855,-19.7124,-3.74346e-12,34.2761
